Radio_type,MCC,MNC,Location_Code,CID,Latitude,Longitude,Range,Samples,Change=1,Change=0,Created,Updated,av_signal
UMTS,645,2,112,162879,0,28.190231,-12.810059,1000,2,1,1379781951,1429230281,0
UMTS,645,2,112,162781,0,28.187485,-12.821045,1000,2,1,1379781959,1434343398,0
UMTS,645,2,112,162881,0,28.186111,-12.820358,1473,3,1,1379782009,1428665744,0
UMTS,645,2,112,164491,0,28.165512,-12.81977,2657,7,1,1379782040,1427861094,0
UMTS,645,2,112,162775,0,28.157272,-12.825165,1000,2,1,1379762390,1379762390,0
UMTS,645,2,112,161425,0,28.153152,-12.828598,1000,2,1,1379762421,1379762421,0
UMTS,645,2,112,162840,0,28.152466,-12.827911,1069,2,1,1379782259,1428665744,0
UMTS,645,2,112,162841,0,28.14079285,-12.83546448,1000,1,1,1379762480,1379762480,0
UMTS,645,2,112,162910,0,28.107376,-12.831803,3048,6,1,1379782342,1428121794,0
UMTS,645,2,103,65834,0,28.396774,-15.371109,1000,5,1,1380126779,1483066734,0
UMTS,645,2,103,68654,0,28.302706,-15.415057,11180,10,1,1380128968,1475849902,0
GSM,645,1,160,9517,0,28.312816,-15.420117,3514,771,1,1380196026,1501647342,0
UMTS,645,1,1008,95859,0,28.36463928,-15.41725159,1000,1,1,1381583693,1381583693,0
UMTS,645,1,1008,96037,0,28.317555,-15.386451,1000,14,1,1381685237,1481268377,0
GSM,645,1,123,8319,0,28.299395,-15.401085,4219,1954,1,1381750666,1502527430,0
GSM,645,1,630,7048,0,24.288452,-17.474936,22446,547,1,1381828716,1449643373,0
GSM,645,1,630,7049,0,24.279728,-17.47418,13471,679,1,1381829078,1449643680,0
GSM,645,2,11103,691,0,28.307132,-15.416328,4042,1212,1,1382029197,1608167573,0
GSM,645,2,11103,692,0,28.311767,-15.419009,3049,1521,1,1382029244,1581216644,0
GSM,645,2,10102,293,0,28.38661194,-15.37055969,1000,4,1,1382055385,1382055385,0
UMTS,645,2,112,161130,0,28.688986,-13.040834,1000,11,1,1382620235,1490934040,0
UMTS,645,1,1008,95987,0,28.298172,-15.432358,1000,5,1,1383046885,1481774532,0
GSM,645,1,160,619,0,28.291361,-15.440976,6453,500,1,1383047066,1501934380,0
UMTS,645,1,1008,96148,0,28.302841,-15.437851,1000,3,1,1383047131,1466039092,0
UMTS,645,3,100,1996161,0,27.871577,-12.535222,1347,27,1,1383157722,1451868560,0
UMTS,645,1,1008,95708,0,28.22181702,-15.80314636,1000,10,1,1383143621,1383143621,0
UMTS,645,3,100,1996471,0,28.236465,-12.788544,1000,6,1,1383163357,1449400426,0
UMTS,645,3,100,1996792,0,28.23554993,-12.78877258,1000,1,1,1383143856,1383143856,0
GSM,645,1,155,178,0,28.236981,-15.834679,28910,1811,1,1383201601,1499481712,0
GSM,645,1,520,29893,0,29.09385681,-10.73707581,1000,4,1,1383807588,1383807588,0
GSM,645,2,10112,32641,0,28.233441,-12.801689,3602,103,1,1384770098,1608967195,0
UMTS,645,2,112,161479,0,27.768448,-12.296951,2999,15,1,1384772948,1488521945,0
UMTS,645,1,1008,96437,0,28.277435,-15.413132,1000,4,1,1385120680,1492421618,0
UMTS,645,1,1008,95828,0,28.277092,-15.413561,1000,16,1,1385120680,1492421618,0
UMTS,645,1,1008,96439,0,28.277623,-15.416003,1000,11,1,1385120680,1478848197,0
UMTS,645,1,1008,95829,0,28.274002,-15.416565,1000,2,1,1385120680,1463015736,0
GSM,645,1,120,909,0,28.276051,-15.412653,1521,2000,1,1385120680,1502553901,0
UMTS,645,1,1008,95748,0,28.2769,-15.41829,1000,6,1,1385120680,1493883020,0
UMTS,645,1,1008,96177,0,28.282061,-15.429575,1000,38,1,1385120680,1492421577,0
UMTS,645,1,1008,96179,0,28.280525,-15.431328,1000,8,1,1385120680,1451694375,0
UMTS,645,1,1008,104817,0,28.278122,-15.434189,1000,3,1,1385100880,1385100880,0
UMTS,645,1,1008,104028,0,28.276062,-15.426178,1166,4,1,1385120680,1491752289,0
UMTS,645,1,1008,96267,0,28.276291,-15.437393,1000,9,1,1385120680,1492421577,0
UMTS,645,1,1008,103977,0,28.273315,-15.443115,1000,6,1,1385120680,1442364109,0
UMTS,645,1,1008,103777,0,28.271942,-15.445747,1000,4,1,1385120680,1385192817,0
UMTS,645,1,1008,103778,0,28.270168,-15.449009,1000,24,1,1385120680,1385192850,0
UMTS,645,1,1008,103779,0,28.267548,-15.453342,1750,50,1,1385120680,1385792080,0
GSM,645,1,150,469,0,28.265294,-15.458147,29232,2991,1,1385120680,1449137158,0
GSM,645,1,150,8249,0,28.260423,-15.4582,9421,4765,1,1385120680,1449137139,0
UMTS,645,1,1008,105147,0,28.25901,-15.458412,1000,36,1,1385120680,1385792080,0
UMTS,645,1,1008,96418,0,28.258209,-15.45845,1000,4,1,1385100881,1385100881,0
GSM,645,1,150,8228,0,28.259398,-15.461829,29243,2000,1,1385120680,1500270986,0
UMTS,645,1,1008,103758,0,28.253145,-15.460339,1000,16,1,1385120680,1385193375,0
UMTS,645,1,1008,104617,0,28.253086,-15.461197,1000,13,1,1385120680,1385792080,0
UMTS,645,1,1008,105149,0,28.252716,-15.461197,1000,4,1,1385120680,1385792080,0
GSM,645,1,150,9613,0,28.260181,-15.46906,6490,2000,1,1385120680,1500270986,0
GSM,645,1,350,2141,0,25.268441,-17.788663,8254,1996,1,1385376299,1583061632,0
GSM,645,1,350,2143,0,25.261832,-17.794132,8097,2000,1,1385376420,1583123951,0
GSM,645,1,350,2142,0,25.26393,-17.792465,8365,1998,1,1385376420,1583124556,0
GSM,645,1,350,2144,0,25.266569,-17.790122,11762,2000,1,1385377683,1528071399,0
GSM,645,1,350,2145,0,25.264888,-17.791496,3529,1997,1,1385377797,1528078649,0
GSM,645,1,350,2146,0,25.260054,-17.794927,7717,2000,1,1385386519,1528083394,0
GSM,645,1,120,8457,0,28.2743,-15.416638,8890,5835,1,1385398389,1442379515,0
GSM,645,1,120,649,0,28.276805,-15.436893,9561,2000,1,1385398389,1502502435,0
GSM,645,1,120,738,0,28.274986,-15.43916,9281,2000,1,1385398389,1502248507,0
GSM,645,1,150,9611,0,28.264569,-15.458459,9150,2000,1,1385398390,1500338811,0
GSM,645,1,150,248,0,28.255972,-15.485512,9205,1865,1,1385398390,1499593485,0
GSM,645,1,350,21072,0,25.25889,-17.795647,27308,2000,1,1385469937,1495324204,0
GSM,645,1,32,13491,0,25.293006,-17.786697,64629,1260,1,1385476655,1414031688,0
GSM,645,1,350,21073,0,25.251239,-17.7971,47628,2000,1,1385446891,1495323049,0
GSM,645,1,123,419,0,28.296793,-15.404083,5428,2000,1,1385840368,1502539688,0
GSM,645,1,123,508,0,28.309745,-15.394612,5814,1700,1,1385986021,1424074809,0
GSM,645,1,123,509,0,28.313512,-15.386003,6137,2000,1,1385986021,1502545388,0
GSM,645,1,123,417,0,28.306527,-15.400532,2903,2000,1,1385986434,1502539688,0
GSM,645,1,125,119,0,28.256537,-15.402638,19520,66556,1,1385989316,1418200987,0
GSM,645,1,350,2183,0,25.423144,-17.780916,27987,1519,1,1386334861,1583059817,0
GSM,645,1,350,2181,0,25.542031,-17.777237,42260,1161,1,1386335448,1583059212,0
GSM,645,1,350,2182,0,25.518303,-17.776556,36450,767,1,1386335675,1570009118,0
GSM,645,1,350,21071,0,25.254654,-17.768677,68823,1998,1,1386335675,1495323603,0
GSM,645,1,350,3701,0,25.569813,-17.780426,33199,1013,1,1386335760,1583058607,0
GSM,645,1,350,3702,0,25.677744,-17.794111,45892,1370,1,1386336045,1583058304,0
GSM,645,1,350,21263,0,25.670764,-17.802077,42455,995,1,1386336200,1495325402,0
GSM,645,1,350,21109,0,25.844319,-17.868798,9179,2000,1,1386336200,1495326305,0
GSM,645,1,350,21261,0,25.722751,-17.784957,48007,1234,1,1386336591,1495325703,0
GSM,645,1,350,21262,0,25.76353,-17.819614,50786,821,1,1386336591,1495325695,0
GSM,645,1,350,21349,0,25.812328,-17.863114,20964,362,1,1386336948,1494820071,0
GSM,645,1,350,2132,0,25.847463,-17.859625,25117,2000,1,1386337116,1570188321,0
GSM,645,1,350,21347,0,25.818323,-17.815436,27686,508,1,1386337116,1490247766,0
GSM,645,1,350,21129,0,25.826583,-17.854066,21661,650,1,1386337270,1495326295,0
GSM,645,1,350,2029,0,25.851772,-17.854892,9891,1997,1,1386337505,1582607585,0
GSM,645,1,350,21867,0,25.843073,-17.835655,59160,755,1,1386337505,1557437242,0
GSM,645,1,350,21128,0,25.85229,-17.855034,3628,2000,1,1386337505,1495619333,0
GSM,645,1,350,21107,0,25.851835,-17.854033,24387,1999,1,1386340252,1495620530,0
GSM,645,1,350,21037,0,25.851387,-17.854525,31375,1999,1,1386340381,1495618722,0
GSM,645,1,350,2179,0,25.853186,-17.855299,8259,1998,1,1386340381,1623036093,0
GSM,645,1,350,21868,0,25.848549,-17.864926,15559,1998,1,1386340381,1570144888,0
GSM,645,1,350,2581,0,25.852791,-17.856128,5740,1999,1,1386340381,1583277546,0
GSM,645,1,350,21108,0,25.852182,-17.855363,2584,2000,1,1386340381,1495618730,0
GSM,645,1,350,2584,0,25.8527,-17.855835,20592,1999,1,1386341422,1527674863,0
GSM,645,1,350,21348,0,25.85212,-17.853468,27234,2000,1,1386342984,1495620530,0
GSM,645,1,350,21038,0,25.852285,-17.855113,3628,2000,1,1386357032,1495618730,0
GSM,645,1,350,21049,0,25.852532,-17.854719,4324,2000,1,1386391007,1495619333,0
GSM,645,1,350,2178,0,25.85317,-17.855207,7587,1993,1,1386420855,1582607585,0
GSM,645,1,350,21039,0,25.847233,-17.866071,15546,2000,1,1386429416,1495335891,0
GSM,645,1,350,21047,0,25.865809,-17.837343,25048,1383,1,1386429463,1490246578,0
GSM,645,1,350,21119,0,25.861462,-17.850631,14206,2000,1,1386429667,1495619323,0
GSM,645,1,350,2177,0,25.85711,-17.844677,10254,1715,1,1386429667,1583054152,0
GSM,645,1,350,2028,0,25.854855,-17.85562,7897,1998,1,1386429667,1583288479,0
GSM,645,1,350,2667,0,25.867153,-17.840752,3575,1140,1,1386429667,1582891145,0
GSM,645,1,350,21913,0,25.85642,-17.859283,17939,3308,1,1386429667,1489024703,0
GSM,645,1,350,2134,0,25.854393,-17.809989,45233,1694,1,1386430407,1514336992,0
GSM,645,1,350,21211,0,25.8563,-17.79324,23225,2000,1,1386430499,1495620822,0
GSM,645,1,350,2027,0,25.854355,-17.814209,15322,2000,1,1386430570,1583289390,0
GSM,645,1,350,2135,0,25.855279,-17.817765,64746,1880,1,1386430570,1478932068,0
GSM,645,1,350,21212,0,25.856271,-17.811992,79775,2000,1,1386430570,1495620829,0
GSM,645,1,350,2131,0,25.853185,-17.805096,61252,2000,1,1386430691,1570097777,0
GSM,645,1,350,21702,0,25.892548,-17.682926,41511,1999,1,1386430853,1495621728,0
GSM,645,1,350,2073,0,25.942687,-17.621662,36964,2000,1,1386431082,1623038481,0
GSM,645,1,350,21703,0,25.879165,-17.690877,69133,1777,1,1386431332,1495622328,0
GSM,645,1,350,21701,0,25.923146,-17.639231,65833,1998,1,1386431332,1495622628,0
GSM,645,1,32,12001,0,25.938849,-17.626368,34566,431,1,1386431591,1410241604,0
GSM,645,1,350,2072,0,25.944322,-17.613576,77965,2000,1,1386431845,1570187124,0
GSM,645,1,350,2071,0,26.018324,-17.524947,71451,1997,1,1386431845,1623039675,0
GSM,645,1,350,21303,0,26.050938,-17.482428,63007,1998,1,1386432304,1495623526,0
GSM,645,1,360,2083,0,26.178041,-17.347463,67716,2000,1,1386432492,1623041765,0
GSM,645,2,350,21302,0,26.094441,-17.434389,16479,18,1,1386432923,1465734568,0
GSM,645,1,360,3713,0,26.192039,-17.330969,70058,2000,1,1386436529,1623041467,0
GSM,645,1,360,3712,0,26.20366,-17.322091,22678,1999,1,1386436529,1582929252,0
GSM,645,1,350,21302,0,26.103081,-17.425178,76020,2000,1,1386436728,1495623518,0
GSM,645,1,360,3711,0,26.21179,-17.31161,72998,2000,1,1386436728,1622972241,0
GSM,645,1,360,2081,0,26.226757,-17.291469,75741,2000,1,1386436728,1623042064,0
GSM,645,1,360,21482,0,26.446757,-17.073728,69428,1303,1,1386437449,1495626825,0
GSM,645,1,360,21393,0,26.466958,-17.047244,72009,1999,1,1386437449,1495627423,0
GSM,645,1,360,2444,0,26.489892,-17.022954,21734,1999,1,1386437449,1531584350,0
GSM,645,1,360,21483,0,26.32685,-17.155824,74257,1036,1,1386437631,1495625914,0
GSM,645,1,360,21889,0,26.472836,-17.031517,32936,1999,1,1386437631,1495627722,0
GSM,645,1,360,2443,0,26.472495,-17.043901,37874,2000,1,1386437631,1623044452,0
GSM,645,1,360,2441,0,26.487297,-17.021063,18258,1998,1,1386437631,1623051921,0
GSM,645,1,360,21501,0,26.469514,-17.046276,73067,1291,1,1386437631,1447757230,0
GSM,645,1,360,21888,0,26.498265,-17.032571,27276,2000,1,1386437631,1495627722,0
GSM,645,1,360,2445,0,26.50497,-17.03025,54533,2000,1,1386437642,1530055407,0
GSM,645,1,360,2446,0,26.487693,-17.032899,58567,1997,1,1386437885,1528494148,0
GSM,645,1,360,2091,0,26.60251,-17.037189,64393,1815,1,1386438403,1583230986,0
GSM,645,1,360,2092,0,26.622516,-17.035139,62410,2000,1,1386438403,1621140974,0
GSM,645,1,360,21392,0,26.604862,-17.033077,30893,834,1,1386438403,1492214829,0
GSM,645,1,360,21613,0,26.64558,-17.028319,62451,1860,1,1386438788,1495628619,0
GSM,645,1,360,2093,0,26.496495,-17.06686,93523,2000,1,1386438788,1623061482,0
GSM,645,1,360,21612,0,26.653753,-17.026345,61572,1900,1,1386439299,1495628611,0
GSM,645,1,360,21611,0,26.723098,-16.992858,65166,2000,1,1386439684,1495629218,0
GSM,645,1,360,22021,0,26.736125,-16.983159,69629,1998,1,1386439684,1495629218,0
GSM,645,1,310,21252,0,26.81707,-16.936065,69988,1909,1,1386439684,1495630117,0
GSM,645,1,310,21453,0,26.798132,-16.943261,58043,915,1,1386440202,1495629818,0
GSM,645,1,310,21452,0,26.882437,-16.888355,55726,1789,1,1386440520,1495630117,0
GSM,645,1,310,2103,0,26.89518,-16.87181,20403,497,1,1386440718,1501140044,0
GSM,645,1,310,2102,0,27.010779,-16.813554,44918,488,1,1386440718,1501141270,0
GSM,645,1,310,2015,0,26.997606,-16.80295,37589,500,1,1386441235,1503634835,0
GSM,645,1,310,2012,0,26.986292,-16.80921,15737,500,1,1386441483,1503635146,0
GSM,645,1,310,2016,0,26.997072,-16.80341,40980,500,1,1386441483,1503635146,0
GSM,645,1,310,2512,0,26.981081,-16.81367,22462,500,1,1386441483,1503634578,0
GSM,645,1,310,2013,0,27.001395,-16.801175,25846,500,1,1386441483,1503635146,0
GSM,645,1,310,2011,0,27.0318,-16.796227,30684,498,1,1386441922,1503619342,0
GSM,645,1,310,21581,0,27.207155,-16.772539,34456,1996,1,1386442454,1495663295,0
GSM,645,1,310,21582,0,27.066954,-16.786125,45037,1469,1,1386442641,1495662397,0
GSM,645,1,310,21583,0,27.097763,-16.777138,54994,1329,1,1386442641,1495662397,0
GSM,645,1,310,21312,0,27.250257,-16.749341,62785,1998,1,1386442641,1494886197,0
GSM,645,1,310,21153,0,27.2675,-16.731485,49472,1995,1,1386442641,1495664797,0
GSM,645,1,310,2483,0,27.235646,-16.780859,46015,2000,1,1386442641,1623067451,0
GSM,645,1,310,21738,0,27.195649,-16.773694,67781,1164,1,1386443392,1492210895,0
GSM,645,1,310,2481,0,27.259622,-16.762601,28489,1999,1,1386443798,1622962689,0
GSM,645,1,310,2482,0,27.254976,-16.792305,24097,1999,1,1386444179,1623068048,0
GSM,645,1,310,21151,0,27.342332,-16.612594,92086,1997,1,1386445149,1495665094,0
GSM,645,1,310,21152,0,27.293049,-16.724389,31498,2000,1,1386445341,1495664797,0
GSM,645,1,310,3693,0,27.328631,-16.630927,50450,1807,1,1386445341,1579817711,0
GSM,645,1,310,21572,0,27.315915,-16.661997,23445,2000,1,1386446359,1495665394,0
GSM,645,1,310,2113,0,27.357082,-16.535465,50582,2000,1,1386446494,1623069838,0
GSM,645,1,310,21577,0,27.372508,-16.529483,83146,1998,1,1386447757,1495665694,0
GSM,645,1,310,2111,0,27.411235,-16.48119,82091,1999,1,1386447757,1623070138,0
GSM,645,1,310,2993,0,27.445771,-16.455598,229577,2000,1,1386447894,1570174643,0
GSM,645,1,310,2112,0,27.383433,-16.510398,24640,2000,1,1386447904,1583221647,0
GSM,645,1,310,3691,0,27.38485,-16.520003,28828,2000,1,1386447904,1573856670,0
GSM,645,1,310,21471,0,27.462137,-16.430157,232782,2000,1,1386448035,1495667194,0
GSM,645,1,310,21025,0,27.48495,-16.284919,68554,1998,1,1386449049,1494587297,0
GSM,645,1,310,21022,0,27.477942,-16.2785,225845,2000,1,1386449191,1495667794,0
GSM,645,1,310,2122,0,27.476988,-16.283264,251303,2000,1,1386449191,1623072226,0
GSM,645,1,310,21023,0,27.478276,-16.289946,250894,2000,1,1386449191,1494889831,0
GSM,645,1,310,2125,0,27.478627,-16.273081,48236,1999,1,1386449191,1530789883,0
GSM,645,1,310,2124,0,27.49493,-16.246157,85153,2000,1,1386449191,1530799906,0
GSM,645,1,310,21024,0,27.477156,-16.267646,107870,7502,1,1386449364,1492206055,0
GSM,645,1,310,2123,0,27.478832,-16.268413,252582,1999,1,1386449582,1583229025,0
GSM,645,1,310,2126,0,27.479665,-16.264352,49181,2000,1,1386449582,1530790549,0
GSM,645,1,310,2121,0,27.496778,-16.228817,20794,1999,1,1386449582,1623073120,0
GSM,645,1,300,21698,0,27.54542,-16.148204,43763,2000,1,1386450258,1495668984,0
GSM,645,1,300,21699,0,27.534098,-16.151147,39539,2000,1,1386450487,1495668991,0
GSM,645,1,310,2991,0,27.492923,-16.362594,63200,1092,1,1386450487,1554337080,0
GSM,645,1,300,21191,0,27.630334,-15.955942,101559,1995,1,1386451149,1495670189,0
GSM,645,1,300,21193,0,27.576795,-16.045651,31887,1999,1,1386451385,1495669890,0
GSM,645,1,300,2006,0,27.67697,-15.942133,76936,2000,1,1386451385,1530672037,0
GSM,645,1,300,21631,0,27.723703,-15.978912,95112,1924,1,1386451385,1495669591,0
GSM,645,1,300,21842,0,27.728822,-15.930324,65060,1950,1,1386451901,1495851968,0
GSM,645,1,300,2953,0,27.660188,-15.919353,20758,1998,1,1386453188,1623101775,0
GSM,645,1,300,2955,0,27.67441,-15.921231,63652,2000,1,1386453188,1530598382,0
GSM,645,1,300,21627,0,27.780366,-15.83137,7496,1997,1,1386454981,1495923421,0
GSM,645,1,300,2195,0,27.764254,-15.857677,35407,1999,1,1386456469,1529409395,0
GSM,645,1,300,21243,0,27.76253,-15.858448,11554,2000,1,1386456661,1495923119,0
GSM,645,1,300,2192,0,27.761878,-15.856502,4107,1998,1,1386456661,1659745437,0
GSM,645,1,300,21628,0,27.785358,-15.86906,58300,1985,1,1386456661,1496127823,0
GSM,645,1,300,2041,0,27.776602,-15.835775,98158,53802,1,1386456661,1488964271,0
GSM,645,1,300,2044,0,27.77207,-15.846018,18711,13317,1,1386456661,1488963406,0
GSM,645,1,300,21082,0,27.771152,-15.85398,45311,1995,1,1386456919,1495922818,0
GSM,645,1,300,21629,0,27.765244,-15.867338,54766,1998,1,1386477762,1496124691,0
GSM,645,1,300,21242,0,27.782318,-15.839648,30922,1994,1,1386481612,1495012463,0
GSM,645,1,300,2004,0,27.779364,-15.840129,10124,2000,1,1386482344,1530699457,0
GSM,645,1,300,2001,0,27.772097,-15.849949,9747,1992,1,1386482513,1659746336,0
GSM,645,1,300,21085,0,27.774301,-15.867486,63879,1999,1,1386482513,1495923119,0
GSM,645,1,300,2701,0,27.898557,-15.985369,49466,1996,1,1386482668,1644196280,0
GSM,645,1,300,2005,0,27.814167,-15.919229,43361,1998,1,1386482949,1530782583,0
GSM,645,1,300,21563,0,27.812781,-15.874538,40760,1881,1,1386483276,1496129051,0
GSM,645,1,150,8379,0,28.266174,-15.54386,6621,2000,1,1386483803,1499870211,0
GSM,645,1,300,21133,0,27.781409,-15.82909,12620,1893,1,1386483803,1495921314,0
GSM,645,1,155,179,0,28.194794,-15.770986,37847,1995,1,1386483803,1499479304,0
GSM,645,1,300,21561,0,27.986128,-16.014379,60214,1987,1,1386483849,1496129051,0
GSM,645,1,300,2153,0,28.025,-16.02385,10072,2000,1,1386484182,1659748433,0
GSM,645,1,300,21093,0,28.044653,-16.003184,34253,1998,1,1386484315,1495927721,0
GSM,645,1,300,2331,0,28.048014,-16.009047,12494,1999,1,1386484315,1659748732,0
GSM,645,1,300,2151,0,28.065741,-16.00435,10077,1999,1,1386484448,1659748429,0
GSM,645,1,300,2152,0,28.043933,-16.016347,32041,2000,1,1386484575,1659748133,0
GSM,645,1,300,2333,0,27.989299,-16.02591,80585,1999,1,1386484575,1659328647,0
GSM,645,1,300,2332,0,28.075686,-16.012757,88484,907,1,1386484961,1596424584,0
GSM,645,1,155,9803,0,28.095769,-15.976842,37292,1305,1,1386485483,1501061332,0
GSM,645,1,300,21091,0,28.081387,-15.931918,94723,1784,1,1386485731,1496130372,0
GSM,645,1,155,9801,0,28.214776,-15.846577,33796,1687,1,1386485731,1501059834,0
GSM,645,1,155,8143,0,28.234939,-15.851618,16153,1974,1,1386487121,1499482608,0
GSM,645,1,155,8142,0,28.374962,-15.928508,24195,1086,1,1386487359,1497772066,0
GSM,645,1,155,9762,0,28.220255,-15.81665,37473,2000,1,1386488155,1500518683,0
GSM,645,1,155,177,0,28.221616,-15.688629,21984,1886,1,1386489343,1499478700,0
GSM,645,1,155,838,0,28.185633,-15.766047,16027,1991,1,1386489414,1499478994,0
GSM,645,1,155,839,0,28.179091,-15.773044,42743,1953,1,1386489602,1499410226,0
GSM,645,1,155,3973,0,28.182605,-15.768363,17163,1998,1,1386489602,1499479304,0
GSM,645,1,155,3972,0,28.191269,-15.798048,35647,1988,1,1386489602,1499479304,0
GSM,645,1,155,9198,0,28.191922,-15.742086,15339,1999,1,1386489602,1499479003,0
GSM,645,1,155,837,0,28.187199,-15.749421,38640,1999,1,1386489858,1499479304,0
GSM,645,1,155,9199,0,28.183961,-15.749629,40118,1993,1,1386489858,1499330733,0
GSM,645,1,155,9349,0,28.212041,-15.698849,48483,2000,1,1386490236,1501057699,0
GSM,645,1,155,9348,0,28.237711,-15.658135,38472,1993,1,1386490492,1501055015,0
GSM,645,1,155,9347,0,28.244187,-15.644819,26019,1981,1,1386490751,1501054712,0
GSM,645,1,155,9339,0,28.252609,-15.620036,55407,1972,1,1386490751,1501054116,0
GSM,645,1,150,349,0,28.265973,-15.558616,22562,1951,1,1386491141,1499898830,0
GSM,645,1,150,9559,0,28.255134,-15.614881,56075,1979,1,1386491392,1499899430,0
GSM,645,1,150,9558,0,28.277362,-15.587126,21717,2000,1,1386491651,1499899430,0
GSM,645,1,155,9337,0,28.266108,-15.548595,10386,1979,1,1386491651,1501053514,0
GSM,645,1,150,9557,0,28.267176,-15.546978,9625,2000,1,1386492062,1499898810,0
GSM,645,1,150,348,0,28.269093,-15.559816,12623,1977,1,1386492062,1499898830,0
GSM,645,1,150,347,0,28.266664,-15.54448,7379,2000,1,1386492142,1499898517,0
GSM,645,1,150,9413,0,28.263946,-15.550571,61934,473,1,1386492324,1501043588,0
GSM,645,1,150,9088,0,28.258532,-15.481888,11201,2000,1,1386492432,1500362212,0
GSM,645,1,150,8018,0,28.266458,-15.544076,5982,1999,1,1386492681,1499898154,0
GSM,645,1,150,9403,0,28.263669,-15.525697,12121,2000,1,1386492681,1499820827,0
GSM,645,1,150,9089,0,28.257053,-15.493997,65788,1997,1,1386492681,1500354223,0
GSM,645,1,150,8377,0,28.25982,-15.511942,22720,2000,1,1386492681,1499754594,0
GSM,645,1,150,9401,0,28.258433,-15.496497,10108,2000,1,1386492939,1499834622,0
GSM,645,1,150,9602,0,28.26745,-15.543438,9065,500,1,1386492939,1500522064,0
GSM,645,1,120,647,0,28.281303,-15.430641,4682,2000,1,1386493453,1502502438,0
GSM,645,1,120,8498,0,28.263569,-15.407486,3650,1999,1,1386493453,1502554939,0
GSM,645,1,120,8429,0,28.271665,-15.446577,8413,500,1,1386493453,1502434428,0
GSM,645,1,120,218,0,28.276191,-15.41288,2050,2000,1,1386493840,1502554935,0
